Record,Date,Time,JM1,JM2,JM3,JM4,JM5,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9
101,12 Nov 2017, 23:00:00,3.364200,3.685500,3.591600,3.899900,-0.767320,3.591800,-0.388330,0.009194,0.139999,-0.092499,0.084999,-0.070000,0.002200
102,13 Nov 2017, 00:00:00,3.363800,3.684700,3.590100,3.899300,-0.767780,3.591700,-0.388620,0.006678,0.150002,-0.072502,0.122498,-0.055008,0.003733
103,13 Nov 2017, 01:00:00,3.363700,3.683900,3.589400,3.898700,-0.768420,3.591600,-0.388020,0.006461,0.152504,-0.052505,0.139999,-0.040001,0.005867
104,13 Nov 2017, 02:00:00,3.363800,3.685100,3.591300,3.900100,-0.766630,3.590000,-0.388430,0.004255,0.150002,-0.082504,0.092499,-0.075005,-0.000100
105,13 Nov 2017, 03:00:00,3.363700,3.684900,3.590200,3.900500,-0.767990,3.591200,-0.389430,0.005622,0.152504,-0.077499,0.120003,-0.085007,0.004433
106,13 Nov 2017, 04:00:00,3.363600,3.684700,3.591000,3.899400,-0.767320,3.591600,-0.388160,0.007144,0.154999,-0.072502,0.099998,-0.057503,0.002200
107,13 Nov 2017, 05:00:00,3.363700,3.684800,3.591500,3.899300,-0.766890,3.590300,-0.388240,0.008604,0.152504,-0.074997,0.087502,-0.055008,0.000767
108,13 Nov 2017, 06:00:00,3.363800,3.684800,3.590400,3.900200,-0.767250,3.590700,-0.390740,0.003945,0.150002,-0.074997,0.114998,-0.077499,0.001967
109,13 Nov 2017, 07:00:00,3.363400,3.683600,3.593800,3.900100,-0.767540,3.589200,-0.388210,0.007734,0.160004,-0.044998,0.029999,-0.075005,0.002933
110,13 Nov 2017, 08:00:00,3.363700,3.685500,3.587900,3.900800,-0.768330,3.592800,-0.392490,0.003758,0.152504,-0.092499,0.177505,-0.092499,0.005567
111,13 Nov 2017, 09:00:00,3.363900,3.683600,3.592400,3.899400,-0.767610,3.588300,-0.388620,0.003324,0.147507,-0.044998,0.064995,-0.057503,0.003167
112,13 Nov 2017, 10:00:00,3.363500,3.684400,3.592700,3.898400,-0.768020,3.592100,-0.382410,0.011461,0.157501,-0.065002,0.057503,-0.032501,0.004533
113,13 Nov 2017, 11:00:00,3.363800,3.684900,3.593700,3.898400,-0.768900,3.587400,-0.389100,0.005218,0.150002,-0.077499,0.032501,-0.032501,0.007467
114,13 Nov 2017, 12:00:00,3.363500,3.685200,3.591800,3.900000,-0.768500,3.589100,-0.389530,0.003417,0.157501,-0.084999,0.080002,-0.072502,0.006133
115,13 Nov 2017, 13:00:00,3.363500,3.683600,3.591300,3.899000,-0.767760,3.593200,-0.387210,0.011057,0.157501,-0.044998,0.092499,-0.047501,0.003667
116,13 Nov 2017, 14:00:00,3.363600,3.685000,3.590100,3.900200,-0.767320,3.593600,-0.387520,0.008945,0.154999,-0.080002,0.122498,-0.077499,0.002200
117,13 Nov 2017, 15:00:00,3.364000,3.684700,3.592300,3.899200,-0.766800,3.591800,-0.385650,0.011399,0.145004,-0.072502,0.067505,-0.052498,0.000467
118,13 Nov 2017, 16:00:00,3.363600,3.684600,3.590000,3.900100,-0.767420,3.588100,-0.390460,0.002174,0.154999,-0.070007,0.125000,-0.075005,0.002533
119,13 Nov 2017, 17:00:00,3.363700,3.684500,3.592600,3.899800,-0.768590,3.591600,-0.384560,0.010902,0.152504,-0.067505,0.059998,-0.067505,0.006433
120,13 Nov 2017, 18:00:00,3.363500,3.684800,3.591200,3.899400,-0.768210,3.592800,-0.388900,0.011182,0.157501,-0.074997,0.094994,-0.057503,0.005167
121,13 Nov 2017, 19:00:00,3.363600,3.685500,3.589600,3.900200,-0.768950,3.589400,-0.388590,0.001584,0.154999,-0.092499,0.134995,-0.077499,0.007633
122,13 Nov 2017, 20:00:00,3.364000,3.685200,3.592600,3.899500,-0.768210,3.589000,-0.386870,0.007424,0.145004,-0.084999,0.059998,-0.059998,0.005167
123,13 Nov 2017, 21:00:00,3.363400,3.686100,3.589200,3.901200,-0.768110,3.592500,-0.388570,0.005839,0.160004,-0.107498,0.144997,-0.102501,0.004833
124,13 Nov 2017, 22:00:00,3.364100,3.684100,3.589200,3.900400,-0.766890,3.593700,-0.387420,0.008293,0.142502,-0.057503,0.144997,-0.082497,0.000767
125,13 Nov 2017, 23:00:00,3.364100,3.685300,3.589500,3.900800,-0.767180,3.591800,-0.393040,0.004131,0.142502,-0.087502,0.137505,-0.092499,0.001733
126,14 Nov 2017, 00:00:00,3.363500,3.685200,3.590700,3.899100,-0.768110,3.593000,-0.392440,0.006896,0.157501,-0.084999,0.107506,-0.050003,0.004833
127,14 Nov 2017, 01:00:00,3.364000,3.685300,3.592700,3.900300,-0.767870,3.592600,-0.390720,0.009971,0.145004,-0.087502,0.057503,-0.080002,0.004033
128,14 Nov 2017, 02:00:00,3.364000,3.685300,3.589900,3.901900,-0.769550,3.593100,-0.393280,0.006274,0.145004,-0.087502,0.127502,-0.120003,0.009633
129,14 Nov 2017, 03:00:00,3.363500,3.685300,3.592100,3.898900,-0.767230,3.589000,-0.389480,0.008511,0.157501,-0.087502,0.072502,-0.045006,0.001900
130,14 Nov 2017, 04:00:00,3.364000,3.684900,3.589700,3.900900,-0.767730,3.592000,-0.394260,0.004535,0.145004,-0.077499,0.132500,-0.095001,0.003567
131,14 Nov 2017, 05:00:00,3.363900,3.684000,3.592000,3.898900,-0.767520,3.591800,-0.388550,0.008821,0.147507,-0.055000,0.074997,-0.045006,0.002867
